,train_img_path,train_anno_path
838,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_27.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_27_mask.tif
839,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_28.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_28_mask.tif
840,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_29.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_29_mask.tif
841,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_30.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_30_mask.tif
842,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_31.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_31_mask.tif
843,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_15.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_15_mask.tif
844,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_16.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_16_mask.tif
845,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_17.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_17_mask.tif
846,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_18.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_18_mask.tif
847,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_19.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_19_mask.tif
848,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_20.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_20_mask.tif
849,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_21.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_21_mask.tif
850,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_17.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_17_mask.tif
851,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_18.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_18_mask.tif
852,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_19.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_19_mask.tif
853,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_20.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_20_mask.tif
854,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_21.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_21_mask.tif
855,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_22.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_22_mask.tif
856,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_23.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_23_mask.tif
857,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_24.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_24_mask.tif
858,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_25.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_25_mask.tif
859,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_26.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_26_mask.tif
860,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_27.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_27_mask.tif
861,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_14.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_14_mask.tif
862,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_15.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_15_mask.tif
863,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_16.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_16_mask.tif
864,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_17.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_17_mask.tif
865,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_18.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_18_mask.tif
866,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_19.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_19_mask.tif
867,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_20.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_20_mask.tif
868,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_21.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_21_mask.tif
869,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_22.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_22_mask.tif
870,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_23.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_23_mask.tif
871,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_24.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_24_mask.tif
872,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_25.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_25_mask.tif
873,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_26.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_26_mask.tif
874,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_27.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_27_mask.tif
875,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_28.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_28_mask.tif
876,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_29.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_29_mask.tif
877,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_30.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_30_mask.tif
878,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_31.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_31_mask.tif
879,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7643_20021104/TCGA_FG_7643_20021104_26.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7643_20021104/TCGA_FG_7643_20021104_26_mask.tif
880,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7643_20021104/TCGA_FG_7643_20021104_27.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7643_20021104/TCGA_FG_7643_20021104_27_mask.tif
881,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7643_20021104/TCGA_FG_7643_20021104_28.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7643_20021104/TCGA_FG_7643_20021104_28_mask.tif
882,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7643_20021104/TCGA_FG_7643_20021104_29.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7643_20021104/TCGA_FG_7643_20021104_29_mask.tif
883,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7643_20021104/TCGA_FG_7643_20021104_30.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7643_20021104/TCGA_FG_7643_20021104_30_mask.tif
884,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7643_20021104/TCGA_FG_7643_20021104_31.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7643_20021104/TCGA_FG_7643_20021104_31_mask.tif
885,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7643_20021104/TCGA_FG_7643_20021104_32.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_7643_20021104/TCGA_FG_7643_20021104_32_mask.tif
886,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_15.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_15_mask.tif
887,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_16.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_16_mask.tif
888,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_17.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_17_mask.tif
889,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_18.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_18_mask.tif
890,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_19.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_19_mask.tif
891,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_20.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_20_mask.tif
892,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_21.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_21_mask.tif
893,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_22.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_22_mask.tif
894,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_23.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_23_mask.tif
895,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_24.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_24_mask.tif
896,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_25.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_25_mask.tif
897,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_26.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_26_mask.tif
898,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_27.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_27_mask.tif
899,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_28.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_28_mask.tif
900,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_29.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_29_mask.tif
901,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_30.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_30_mask.tif
902,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_31.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_31_mask.tif
903,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_32.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_32_mask.tif
904,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_33.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_33_mask.tif
905,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_34.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_34_mask.tif
906,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_35.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_35_mask.tif
907,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_36.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_36_mask.tif
908,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_10.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_10_mask.tif
909,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_11.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_11_mask.tif
910,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_12.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_12_mask.tif
911,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_13.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_13_mask.tif
912,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_14.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_14_mask.tif
913,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_15.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_15_mask.tif
914,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_16.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_16_mask.tif
915,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_17.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_17_mask.tif
916,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_18.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_18_mask.tif
917,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_19.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_19_mask.tif
918,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_20.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_20_mask.tif
919,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_21.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_21_mask.tif
920,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_22.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_22_mask.tif
921,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_23.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_23_mask.tif
922,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_24.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_24_mask.tif
923,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_25.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_25_mask.tif
924,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_7.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_7_mask.tif
